Input Data,,,,,,Failure prediction,,
Project Id,total_duration,actual_prize,num_open_tasks,avg_similarity,task_failure_probability,today,tomorrow,day after tomorrow
30043850,1.05625,250,86,0.713740794,0.545454545,0.78984543,0.780234604,0.918165826
30043851,6,1200,76,0.968933543,0.8,0.756352155,0.742539076,0.85135561
30043852,3.324305556,100,76,0.559554245,0.714285714,0.85886635,0.818462113,0.778711813
30043855,6.958333333,3250,76,0.476242143,0.962962963,0.84842721,0.802969938,0.745446944
30043856,5,1500,79,0.945561538,0.375,0.747430661,0.852820465,0.789104926
30043857,1.349305556,250,76,0.724744341,1,0.809254974,0.793700212,0.77051702
30043858,1.434722222,0,76,0.724871639,0.5,0.865061227,0.715533155,0.963408975
30043859,5.003472222,0,79,0.958233927,0.857142857,0.890305281,0.997901444,0.823516478
30043860,1.340972222,150,76,0.724838349,0.75,0.99975716,0.750509174,0.854052837
30043861,22.44305556,0,79,0.727074951,0.9,0.85546694,0.672445208,0.914724897
30043862,5,2100,79,0.947839672,0.727272727,0.724368208,0.784021293,0.837151533
30043863,1.490972222,200,76,0.708038533,0.866666667,0.827426442,0.697890025,0.894055069
30043864,4.998611111,250,79,0.962126306,0.714285714,0.740655786,0.924018358,0.793067504
30043867,7,1400,72,0.960716136,0.916666667,0.943297439,0.882663883,0.780114829
30043868,5.000694444,1250,79,0.973086024,0.5,0.796306511,0.826580133,0.856775489
30043869,1.39375,250,79,0.777574183,0.9,0.87470136,0.807701426,0.597644405
30043880,2.366666667,250,79,0.777574183,1,0.763761703,0.854174838,0.861991726
30043881,5.834722222,0,79,0.777670998,0.888888889,0.782373568,0.783742225,0.803809069
30043882,3.931944444,200,79,0.777621407,0.923076923,0.878290147,0.933477918,0.892055149
30043884,1.168055556,150,79,0.777653017,0.8,0.951925451,0.873396901,0.872738663
30043885,1.274305556,200,79,0.777621407,0.615384615,0.735660565,0.811522351,0.825357274
30043886,1.293055556,150,79,0.777653017,0.888888889,0.95874523,0.872589393,0.727789862
30043888,1.068055556,200,79,0.777621407,0.75,0.863575062,0.884026564,0.83400595
30043889,5,1400,62,0.840685155,0.538461538,0.677936056,0.864879586,0.777507259
30043891,5,1200,34,0.836108232,0.8,1.004360449,0.866935505,0.860151918
30043906,5.825,100,34,0.793168486,0.928571429,0.863919178,0.76447367,0.736311299
30043907,0.823611111,150,79,0.777653017,0.9,0.744982758,0.84773784,0.819197479
30043911,0.777777778,150,79,0.777653017,0.904761905,0.809749361,0.925770397,0.968573712
30043913,13.375,2500,72,0.964400171,0.333333333,0.968555004,0.76647581,0.879819396
30043917,2,500,75,0.935296203,0.888888889,0.794204231,0.80411785,0.854541292
30043920,0.573611111,200,72,0.593377002,0.867924528,0.844584457,0.856572776,0.771899509
30043922,5.003472222,800,82,0.932478152,0.5,0.682227261,0.897294308,0.861461194
30043923,5.999305556,1650,72,0.804999662,0.555555556,0.732573379,0.977352381,0.79255751
30043925,5,1400,64,0.886150993,0.625,0.860038485,0.756485732,0.814515007
30043926,0.626388889,100,72,0.760340296,0.903225806,0.838071253,0.881250365,0.902635387
30043927,0.451388889,150,72,0.760293792,0.795918367,0.783315097,0.885713777,0.874367281
30043928,0.44375,40,72,0.760382007,0.583333333,0.711145559,0.80071608,0.880478616
30043929,0.859722222,75,72,0.760359546,0.886597938,0.81728174,0.823158617,0.910039187
30043930,21.49861111,75,72,0.600429001,0.733333333,0.729629214,0.896015131,0.850642598
30043931,6.000694444,2100,62,0.899112282,0.5,0.96544099,0.739008019,0.752597544
30043934,4.825,50,82,0.901346775,1,0.843768707,0.721729525,0.856979087
30043935,7.051388889,100,77,0.885753143,0.5,0.925029233,0.772345862,0.80344344
30043936,4.999305556,2250,82,0.922122475,0.666666667,0.695694211,0.921214738,0.748855015
30043937,1.075,500,61,0.893555145,0.666666667,0.80606769,0.861964717,0.913455864
30043939,0.084722222,200,82,0.790882608,0.9,0.828348911,0.840395617,0.767127038
30043950,2.198611111,400,82,0.790624654,0.875,0.811247439,0.941544532,0.877308166
30043951,0.36875,300,82,0.790731485,0.666666667,0.773006015,0.913143598,0.850217033
30043954,0.186805556,250,82,0.790812677,0.971428571,0.850167367,0.883316765,0.798461713
30043958,0.368055556,200,82,0.790882608,0.636363636,0.807270103,0.812651558,0.774530823
30043960,3.870833333,250,82,0.790812677,0.857142857,0.754016082,0.811560863,0.782545455
30043962,0.386805556,250,82,0.790812677,0.714285714,0.668119836,0.790597726,0.846037976
30043963,0.138194444,250,82,0.790812677,0.75,0.763545975,0.875229811,0.866002322
30043964,0.163194444,250,82,0.790812677,0.4,0.863210576,0.882169029,0.935796729
30043965,0.120833333,300,82,0.790731485,1,0.71225341,0.801730957,0.919089602
30043966,0.993055556,300,82,0.790731485,0.923076923,0.834987813,0.870685657,0.884817902
30043967,1.347222222,150,82,0.601131077,0.909090909,0.679250883,0.906590111,0.717788711
30043968,6,1000,82,0.914852723,0.785714286,0.908132958,0.861946642,0.913814104
30043969,0.715972222,200,82,0.790882608,1,0.804761306,0.765779478,0.939201464
30043970,0.686805556,150,82,0.790941247,0.4,0.895110812,0.910563741,0.821799201
30043971,0.678472222,200,82,0.790882608,1,0.872745848,0.856202407,0.947657982
30043972,0.677777778,200,82,0.790882608,0.5,0.735232145,0.882393974,0.950184534
30043973,1.080555556,100,82,0.790988568,0.925925926,0.760596095,0.867315644,0.758827883
30043974,0.642361111,60,82,0.791018256,0.088235294,0.87588731,0.908919652,0.923032058
30043975,0.618055556,40,82,0.791030371,1,0.704914186,0.786550839,0.829626523
30043976,4,750,75,0.809823307,0.958333333,0.832158825,0.846475944,0.879051453
30043977,5,800,101,0.863157389,0.571428571,0.709478986,0.800523105,0.971163477
30043978,30.00347222,0,75,0.762082483,1,0.875932374,0.820692266,0.744429843
30043979,1.008333333,150,75,0.779609466,0.818181818,0.86195629,0.835523878,0.931775492
30043980,2,500,67,0.832532313,0.88,0.777050598,0.821402956,0.740848475
30043981,0.936111111,400,75,0.779376188,0.666666667,0.804577628,0.788637183,0.746707978
30043982,1.097222222,300,75,0.779440496,0.941176471,0.852434129,0.90218876,0.730488039
30043983,1.000694444,500,75,0.657818491,0.875,0.751644216,0.816702414,0.898051115
30043984,0.738888889,150,75,0.779609466,0.6,0.923671343,0.763898989,0.992924677
30043985,0.645833333,150,75,0.779609466,1,0.892041257,0.675550507,0.82012144
30043986,0.575,50,75,0.779672462,0.615384615,0.913004121,0.791895605,0.767463411
30043987,5.998611111,1000,67,0.867579871,0.666666667,0.978987371,0.909954897,0.832776848
30043988,29.6125,150,67,0.71925916,0.666666667,0.82870591,0.885733114,0.881658992
30043989,7.113888889,700,67,0.86267504,0.666666667,0.780686211,0.792624798,0.867692236
30043990,1.920138889,800,67,0.88200331,0.666666667,0.708418974,0.853429444,0.81327248
30043991,2.820138889,200,67,0.771969993,0.461538462,0.852974087,0.76395035,0.842476204
30043993,10.27916667,400,67,0.771767644,0.888888889,0.895116749,0.782421769,0.836126463
30043994,0.624305556,100,67,0.772094943,1,0.738483327,0.735038485,0.764064119
30043997,13.79652778,0,67,0.771935505,0.888888889,0.752450321,0.848564464,0.808040572
30043998,6.041666667,1500,77,0.955223635,0.857142857,0.885614068,0.724377761,0.79738346
30043999,5,1120,62,0.927969238,1,0.711983754,0.943343848,0.793600469
30044000,2.932638889,100,62,0.796139979,0.928571429,0.917614581,0.895468678,0.875508493
30044003,0.18125,100,64,0.856663339,0.5,0.819039058,0.704587148,0.85748039
30044005,1.045833333,200,62,0.749976643,0.25,0.666762922,0.822662647,0.760389067
30044010,5.000694444,0,62,0.88766192,1,0.736894882,0.954357138,0.809385781
30044020,5.999305556,0,64,0.943486883,0.928571429,0.802552056,0.838387508,0.906192336
30044021,30.00416667,0,62,0.780164061,0.923076923,0.831607222,0.843817054,0.906045388
30044022,5.925694444,750,64,0.9677588,0.75,0.817258302,0.798304407,0.908571895
30044025,2.649305556,60,62,0.714909262,0.25,0.691302758,0.770501368,0.824103282
30044026,0.833333333,40,62,0.780706898,0.666666667,0.80124928,0.886477751,0.970610484
30044030,5,0,64,0.894288406,0.789473684,0.98233768,0.852554355,0.866489613
30044032,0.919444444,250,64,0.857939023,0.75,0.84928531,0.745476068,0.915165155
30044033,6.998611111,1500,64,0.779855142,0.9,0.687957355,0.829032554,0.733534871
30044034,0.679861111,250,62,0.780389326,0.75,0.952798227,0.907366868,0.940725731
30044035,0.660416667,125,62,0.780601474,0.666666667,0.815036775,0.844617456,0.881021608
30044036,7.165277778,100,62,0.780635753,0.92,0.914375439,0.845231722,0.882908383
30044037,0.646527778,70,62,0.780673291,1,0.92065576,0.879647016,0.83533575
30044040,3,0,64,0.904971668,0.777777778,0.801658766,0.79080532,0.889141508
30044041,2.377083333,200,61,0.865290019,0.769230769,0.768535406,0.821362351,0.960426201
30044042,0.527083333,300,64,0.748553237,0.777777778,0.831933596,0.885780834,0.862774696
30044043,6.997916667,1500,64,0.779855142,0.928571429,0.933832994,0.790430369,0.834617254
30044044,7.51875,225,64,0.776484969,0.9,0.832475247,0.891312331,0.817415001
30044045,0.961805556,200,64,0.776533176,0.923076923,0.807511903,0.883501436,0.886837858
30044046,7.492361111,150,64,0.77662547,0.8,0.66987628,0.897586986,0.826220608
30044048,3.749305556,100,64,0.779070644,0.789473684,0.847493847,0.956083024,0.811576273
30044049,7.166666667,0,78,0.853974763,0.722222222,0.830746445,0.94051255,0.912003153
30044050,30.00347222,0,64,0.776332155,0.571428571,0.736749917,0.799806353,0.780966711
30044051,11.91736111,0,64,0.776109418,0.857142857,0.978779225,0.797061172,0.758225868
30044052,3.000694444,400,68,0.868366165,0.25,0.853142384,0.908986827,0.895248839
30044053,1.101388889,100,77,0.633005473,1,1.005724927,0.815198367,0.949170213
30044054,6,0,96,0.870604539,1,0.884512484,0.815603739,0.985097322
30044055,0.497916667,70,77,0.945737389,0.6,0.747004839,0.725978555,0.81722057
30044056,1.25625,100,77,0.945802912,1,0.850895402,0.706613727,0.810043569
30044057,7,3050,77,0.582044055,0.666666667,0.672583972,0.80670769,0.634083026
30044058,11.11666667,0,77,0.800727065,0.5,0.758602979,0.875196602,0.85783495
30044059,7.490972222,300,77,0.800114401,1,0.962169423,0.988729685,0.945683235
30044060,5,700,77,0.958259093,0.923076923,0.792174963,0.791347809,0.815284513
30044061,0.964583333,30,77,0.800880491,0.666666667,0.823436818,0.740503573,0.774406959
30044062,2.332638889,30,77,0.800880491,0.5,0.977634611,0.921134587,0.78434389
30044063,0.944444444,40,77,0.800860516,0.4,0.854745376,0.815560323,0.903652347
30044064,0.95,30,77,0.800880491,0.1,0.77794563,0.723849383,0.874882008
30044065,11.05208333,0,77,0.800839893,0.75,0.81817184,0.765753981,0.905868235
30044066,0.954166667,20,77,0.800899818,0.909090909,0.927020733,1.059662487,0.725918684
30044067,11.07638889,0,77,0.800818622,1,0.872051399,0.901628245,0.779105759
30044069,0.891666667,30,77,0.800880491,0.933333333,0.88197252,0.878538359,0.841879173
30044072,5.999305556,1075,77,0.897676394,0.888888889,0.937817055,0.884290626,0.915252283
30044073,0.155555556,100,77,0.945802912,0.75,0.73514047,1.019346489,0.798934128
30044074,0.559722222,200,77,0.946007044,0.666666667,0.939327881,0.925627631,0.865474817
30044075,8.000694444,1200,82,0.887713527,0.416666667,0.796868674,0.780176249,0.917573753
30044076,0.573611111,100,78,0.781477284,0.333333333,1.031953955,0.72667489,0.827799044
30044077,9.998611111,0,78,0.552188095,0.888888889,0.825020805,0.863810963,0.914530748
30044078,5.066666667,50,78,0.781583666,0.5,0.961023946,0.830233739,0.802834482
30044079,3,500,78,0.877217744,0.75,0.799545098,0.817372082,0.837152766
30044080,10.67013889,250,78,0.903806596,0.916666667,0.717879751,0.771370278,0.818675409
30044082,0.503472222,100,78,0.939362407,0.823529412,0.848411285,0.855793119,0.820873731
30044083,0.451388889,100,78,0.939362407,0.909090909,0.775657301,0.839721134,0.878014344
30044088,30.00347222,0,78,0.80691214,0.833333333,0.764640046,0.851651405,0.819596415
30044091,2,500,78,0.619123082,0.545454545,0.720538138,0.880580608,0.974548614
30044093,2,500,78,0.830851614,0.833333333,0.863039916,0.79323234,0.735916833
30044094,4.457638889,0,101,0.855260346,1,0.768116118,0.840541147,0.826593113
30044095,1.2625,200,78,0.807202089,0.571428571,0.900549036,0.943834817,0.82366644
30044100,0.365972222,150,78,0.807325454,0.88,0.843123082,0.857164134,0.863041874
30044101,30.00347222,300,78,0.80691214,0.8,0.738323367,1.002321969,0.785457512
30044102,30.00347222,0,78,0.80691214,0.777777778,0.904333614,0.872891149,0.735751954
30044103,0.263888889,150,78,0.807325454,0.863636364,0.897159581,0.763449874,0.812911599
30044104,5.035416667,0,78,0.807202089,0.4,0.605480464,0.877608398,0.884471478
30044105,4.666666667,800,69,0.923675459,0.666666667,0.648707688,0.742028784,0.796832171
30044106,7.003472222,0,60,0.840369365,0.866666667,0.824522307,0.766545123,0.916134388
30044107,4.943055556,0,61,0.853874309,0.75,0.878197815,0.838120764,0.852350382
30044108,0.484722222,80,78,0.939320939,0.571428571,0.737273375,0.792232403,0.817458291
30044109,0.444444444,25,78,0.939198709,0.789473684,0.592509887,0.928323801,0.902613663
30044110,0.438888889,40,78,0.939233237,0.666666667,0.726782869,0.700520307,0.923749589
30044111,0.435416667,25,78,0.939008746,0.888888889,0.728036493,0.941839542,0.928340906
30044112,3.523611111,150,93,0.81745916,0.5,0.650757334,0.76264603,0.964042909
30044113,5,1200,84,0.813091839,0.846153846,0.831911737,0.883498007,0.85202743
30044114,9.134722222,0,93,0.817658277,0.904761905,0.756026772,0.702098798,0.804336466
30044115,6,2950,93,0.874880623,0.8,0.799208513,0.799479742,0.891655714
30044116,1.300694444,30,93,0.941344759,1,0.903976945,0.931864267,0.935547794
30044117,8,2100,85,0.909103244,0.857142857,0.791550633,0.826415605,0.919583184
30044119,1.675694444,100,83,0.953691956,0.857142857,0.805538014,0.693600943,0.785342676
30044120,7.523611111,500,85,0.934892349,1,0.886935607,0.828382125,0.948940878
30044121,4.998611111,500,93,0.913874121,0.666666667,0.83509329,0.853161229,0.86158756
30044123,7.998611111,2600,93,0.928737827,0.666666667,0.914788996,0.898462109,0.795124676
30044124,4,490,93,0.881170517,0.666666667,0.753463486,0.750098876,0.804164781
30044125,5,0,93,0.895874072,1,0.833792509,0.881591194,0.799968273
30044126,1.371527778,150,93,0.890171935,0.875,0.700580367,0.824531904,0.88622677
30044127,4,475,84,0.894590701,0.9375,0.835916735,0.928760497,0.771221482
30044128,2.999305556,1200,85,0.806767361,1,0.713467686,0.790052958,0.937575989
30044129,0.909722222,25,93,0.941332998,0.952380952,0.863569773,0.849741311,0.831977706
30044133,0.748611111,40,93,0.941367993,1,0.760473056,0.84247642,0.771600722
30044134,1.089583333,30,93,0.941344759,0.4,0.96480145,0.851722608,0.804424353
30044135,0.936805556,80,93,0.941457099,0.75,0.802222155,0.667709309,0.857500201
30044137,0.743055556,20,93,0.941321141,0.75,0.862335925,0.867691373,0.850367836
30044139,0.756944444,35,93,0.941356424,0.933333333,0.762806849,0.849640124,0.939559852
30044140,3,500,84,0.785926068,0.913043478,0.7893641,0.856234846,1.036486522
30044141,1.039583333,200,93,0.817329136,0.833333333,0.574728232,0.812206819,0.822487347
30044142,1.032638889,100,93,0.817575332,0.8,0.790218012,0.899894121,0.818767009
30044144,30.00347222,0,93,0.816671115,0.941176471,0.820256111,0.81806914,0.77789666
30044145,6.545833333,0,93,0.730906236,0.2,0.955970222,0.848431938,0.824161864
30044146,2.481944444,100,93,0.748692445,0.65,0.939243458,0.827605471,0.832871457
30044147,5.376388889,500,84,0.922419253,0.928571429,0.752183047,0.939061422,0.92572325
30044150,5,1000,84,0.887930871,0.555555556,0.71487404,0.716793545,0.883171779
30044166,0.278472222,100,84,0.930209146,1,0.786611081,0.864771317,0.884572093
30044169,1.229861111,80,84,0.930160543,0.8,0.894165409,0.824391369,0.821729986
30044170,1.809722222,50,84,0.930085697,0.9,0.904055037,0.855538271,0.86708939
30044171,0.921527778,100,78,0.928192248,0.666666667,0.790694418,0.905497464,0.922795411
30044172,0.434027778,80,78,0.928142799,0.875,0.799697154,0.834564836,0.950754956
30044174,0.403472222,50,78,0.928067284,0.833333333,0.701910604,0.891580052,0.868734137
30044175,4,1800,78,0.854896322,0.432098765,0.921510322,0.813271948,0.858499969
30044176,0.08125,200,78,0.760382369,1,0.950203507,0.786273046,0.883325049
30044177,0.109027778,200,78,0.640200445,0.5,0.8199234,0.831616229,0.758810017
30044179,5.003472222,500,83,0.876391277,0.666666667,0.708657265,0.825384039,0.713069002
30044180,9.026388889,250,74,0.853521208,0.823529412,0.866319555,0.795494392,0.930255578
30044181,2,500,83,0.891576341,0.888888889,0.747631486,0.851798168,0.853324619
30044182,7.875,500,83,0.863723833,0.4,0.917868291,0.837205972,0.923013526
30044183,7.123611111,1350,83,0.781848311,1,0.870644964,0.863009448,0.943104806
30044184,0.978472222,250,83,0.77406089,0.5,0.900072004,0.832926734,0.913845188
30044185,7,1200,83,0.842589655,1,0.865400614,0.842354359,0.781652328
30044186,27.975,300,83,0.792996735,0.875,0.858028016,0.722027436,0.93993344
30044187,9.881944444,300,83,0.796913524,0.92,0.840027783,0.825970317,0.786928046
30044188,1.834722222,250,83,0.622096517,0.761904762,0.917128509,0.891145344,0.805079141
30044189,0.795138889,200,83,0.597294915,0.9,0.865613198,0.855295831,0.952243985
30044190,7,1200,85,0.722224124,0.941176471,0.835589169,0.861479027,0.782952071
30044191,6.372916667,1000,83,0.835080633,1,0.790151397,0.937377415,0.861569038
30044192,7.000694444,950,85,0.721022774,0.952380952,0.784026808,0.92892639,0.904278299
30044193,8,2300,83,0.747494552,0.5,0.732830099,0.875018226,0.887682508
30044194,9,1600,83,0.739999766,0.4,0.81075318,0.935591707,0.864621091
30044196,3.999305556,150,83,0.73878688,0.9375,0.602257426,0.694517687,0.916904765
30044202,0.158333333,50,83,0.793715574,0.666666667,0.869198665,0.698956128,0.773325754
30044203,4.009027778,0,83,0.792820951,0.4,0.798387501,0.871969571,0.925370125
30044204,3.725,550,83,0.792012106,0.5,0.91680437,0.738688298,0.891602269
30044211,3.997222222,1125,85,0.810914235,0.75,0.894692453,0.855059554,0.889230367
30044212,0.490277778,50,83,0.748033415,0.866666667,0.835905563,0.840705765,0.870923413
30044213,5,730,74,0.887747645,0.894736842,0.850904816,0.772257447,0.826529997
30044214,5.036111111,250,85,0.918590432,1,0.92349134,0.801286199,0.905222523
30044215,2,500,85,0.878945551,0.571428571,0.655986511,1.034611328,0.763799017
30044216,5,1000,85,0.917101175,0.875,0.701099971,0.9012852,1.016005963
30044217,5,1302,85,0.823260394,0.5,0.796736036,0.861590727,0.791640274
30044218,3.003472222,800,68,0.864025731,0.857142857,0.833177769,0.829111373,0.815633727
30044219,5,0,101,0.802235389,0.941176471,0.977204713,0.927311318,0.853146679
30044220,2,500,85,0.836913579,1,0.833965543,0.769471435,0.813973491
30044221,3.041666667,600,85,0.879434782,0.25,0.891123734,0.864819353,0.908327306
30044222,4.880555556,0,85,0.833868448,0.625,0.917278009,0.914660556,0.920226442
30044223,4.886111111,0,85,0.833848251,0.866666667,0.849621011,0.844729558,0.750556199
30044224,4.872222222,0,85,0.833761176,1,0.877812325,0.902886061,0.834325142
30044225,1.165972222,250,85,0.833345294,0.8,0.856801072,0.910186852,0.783960316
30044226,0.548611111,50,85,0.930220555,0.888888889,0.846774305,0.812952148,1.019510448
30044227,0.55625,20,85,0.93014422,1,0.737669759,0.769278568,0.817049027
30044228,0.977083333,150,85,0.930455474,0.9,0.748800889,0.918523627,0.974478381
30044229,1.379166667,60,85,0.815740939,0.428571429,0.77023926,0.860398224,0.913994555
30044230,4,600,85,0.879758019,0.25,0.819973263,0.898365667,0.808237832
30044231,15.10069444,0,85,0.897866331,0.866666667,0.993528096,0.732373401,0.852082019
30044232,19.66041667,0,85,0.773084896,0.642857143,0.741667398,0.662079512,0.90140272
30044233,1.954166667,100,85,0.918672756,0.970588235,0.827000703,0.898286087,0.86157605
30044234,6.457638889,1200,85,0.953969515,0.928571429,0.680435344,0.819764114,0.77517536
30044235,2.498611111,525,96,0.925068447,0.894736842,0.906140957,0.930585792,0.837368683
30044236,4.208333333,1200,101,0.909981375,0.777777778,0.848820867,0.835620888,0.852986244
30044237,4.999305556,1200,96,0.836758884,0.875,0.887822721,0.914144115,0.894123883
30044238,8.467361111,800,85,0.668021426,0.8,1.010858627,1.03356813,0.875679654
30044239,5.082638889,650,85,0.860244812,0.666666667,0.661255893,0.87466422,0.760212773
30044240,3.68125,0,56,0.917811984,0.75,0.62842833,0.840861779,0.912046129
30044241,1.790972222,450,85,0.955990877,1,0.791810997,0.683784552,0.887997306
30044243,1.813888889,60,85,0.723670097,0.5,0.716076601,0.914130169,0.907313715
30044244,1.755555556,350,85,0.814930086,1,0.855253283,0.83376775,0.74541628
30044246,3.86875,0,85,0.815653936,0.846153846,1.010751852,0.743492669,0.923338855
30044247,4.999305556,1550,96,0.930662247,0.666666667,0.675693378,0.814770298,0.821012132
30044248,5.915972222,750,96,0.924766873,0.8,0.879428385,0.862610217,0.912255677
30044249,8.375,1800,96,0.894667624,1,0.941212963,0.721024134,0.782669868
30044250,6,2250,85,0.836701264,0.833333333,1.028511448,0.93479506,0.821460502
30044251,13.67222222,0,96,0.909470023,1,0.941565503,0.950519475,0.841358271
30044252,5.997916667,1200,96,0.932293332,0.666666667,0.976132129,0.759344636,0.937993996
30044253,5.997916667,1800,96,0.811892384,1,0.802119379,0.753662767,0.911851142
30044254,5,850,101,0.931713232,0.416666667,0.740343098,0.850395052,0.880390335
30044255,6.042361111,1200,96,0.883831584,0.92,0.748983572,0.975452188,0.957562737
30044256,5.003472222,1200,96,0.885801659,1,0.652126922,0.821661876,0.725899484
30044258,3.815972222,120,60,0.933589668,0.4,0.910278004,0.802185413,0.876485224
30044259,7,1500,68,0.869297441,1,0.946535918,0.717817828,0.790619673
30044261,7.833333333,0,96,0.868964414,0.666666667,0.82306667,0.845282698,0.909214105
30044262,1.003472222,60,96,0.913997995,0.285714286,0.915588483,0.741352577,0.923787939
30044263,1.425,50,96,0.913970311,1,0.856687844,0.807358769,0.803272763
30044264,18.96388889,250,96,0.83073605,0.818181818,0.737517155,0.806924971,0.798563527
30044265,47.24444444,600,96,0.804122983,0.846153846,0.830217501,0.81142137,0.835869433
30044267,1.38125,150,96,0.914231994,1,0.897253234,1.004369918,0.813676073
30044268,11.05347222,200,96,0.785040622,0.944444444,0.687494498,0.699885954,0.846032535
30044272,2.395138889,500,101,0.833435617,0.75,0.697566306,0.974057301,0.88166817
30044273,1.074305556,0,96,0.821658933,0.875,0.892368898,0.804766437,0.891677038
30044274,1.055555556,0,96,0.821658933,0.952380952,0.776876583,0.914153297,0.875017969
30044275,5.000694444,1400,70,0.91471439,0.714285714,0.816878876,0.712249125,0.870316813
30044276,7.000694444,0,55,0.949171438,0.923076923,0.904674307,0.929901836,0.937915066
30044277,6,0,101,0.902814716,1,0.875903937,0.762059696,0.868941399
30044278,5,1800,96,0.881615702,0.95,0.660112171,0.86522591,0.938500454
30044279,8,1600,60,0.905599855,0.6,0.884745164,0.898361606,0.763203669
30044280,5,1500,96,0.798147931,0.8,0.794646318,0.963795774,0.705094159
30044282,3.498611111,400,101,0.771882779,1,0.811388202,0.874748974,0.855661907
30044283,6.002777778,300,101,0.895305507,0.846153846,0.763860297,0.891676965,0.856945486
30044285,3.167361111,60,101,0.79528522,0.75,0.874733614,0.82299853,0.840286994
30044286,3,150,101,0.788196721,0.772727273,0.828981349,0.811670939,0.890928758
30044287,5,1650,101,0.911693871,0.923076923,0.835545122,0.803289267,0.763290041
30044288,1.821527778,60,101,0.79528522,0.5,0.875895729,0.841395804,0.95962918
30044289,4.29375,60,101,0.79528522,0.6,0.858013181,0.919070522,0.871808546
30044320,0.825,50,101,0.908603733,0.8,0.803019851,0.865396606,0.903822845
30044321,0.759722222,60,101,0.908632364,0.842105263,0.783476989,0.860862931,0.814020261
30044330,4.554166667,120,101,0.908795664,0.8,0.642405367,0.652236074,0.851886113
30044331,0.821527778,60,101,0.908632364,0.96969697,0.776364717,0.844029968,0.828786368
30044332,6.997916667,0,101,0.908388971,0.75,0.909463064,0.918639715,0.868494128
30044333,0.826388889,80,101,0.908688413,0.285714286,0.898655042,0.824941731,0.775991038
30044334,5.000694444,1650,61,0.884678242,0.75,0.836299397,0.742127013,0.828340762
30044335,5,0,96,0.842543254,0.5,0.848655255,0.858234326,0.760321495
30044336,2.652777778,100,96,0.906635977,0.75,0.801868615,0.764639165,0.953768707
30044337,0.28125,80,96,0.906578591,0.681818182,0.713845961,0.946212763,0.809151158
30044338,1.38125,80,96,0.906578591,0.555555556,0.868804363,0.886184136,0.853573051
30044339,1.480555556,30,82,0.9053879,0.666666667,0.849425091,0.874589992,0.868435851
30044340,1.520138889,25,82,0.905371054,1,0.905719124,0.946547443,0.779757062
30044341,6,1400,82,0.873258016,0.5,0.993193946,0.831489936,0.896942009
30044342,4.833333333,800,74,0.863014572,0.7,0.83372372,0.76083947,0.867651451
30044343,3,300,67,0.869109462,0.733333333,0.700034065,0.880185068,0.883437225
30044345,3,300,67,0.869109462,0.928571429,0.837372394,0.793153727,0.775829062
30044346,5.001388889,0,67,0.890937528,1,0.895922544,0.973203829,0.942599548
30044347,0.877083333,80,74,0.902207532,0.88,0.835679049,0.856795971,0.783144435
30044348,5,1800,67,0.918118098,0.538461538,1.001235338,0.873355295,0.843880922
30044351,1.100694444,250,74,0.776823665,0.666666667,0.64925915,0.849754769,0.840959604
30044352,11.03958333,2000,68,0.502620967,1,0.924007583,0.887066001,0.794201741
30044353,0.988194444,100,61,0.731342165,0.909090909,0.938166719,0.770377393,0.841551737
30044354,5,1000,67,0.917760394,0.666666667,0.862752588,0.911195041,0.752242715
30044355,5,2300,61,0.844399917,0.75,0.724837544,0.919765166,0.877051192
30044356,5,900,68,0.865849401,0.789473684,0.831059671,0.793859809,0.849293408
30044357,6,2000,69,0.862550446,0.75,0.797723793,0.836158951,0.914955296
30044358,0.0875,30,67,0.915098945,0.916666667,0.745277191,0.78115042,0.723286617
30044360,1.279861111,80,67,0.915244439,0.8,0.971003695,0.850540879,0.80765595
30044361,10,2400,61,0.877931122,0.870967742,0.805375195,0.763497931,0.857801793
30044362,5,3600,49,0.939738666,0.5625,0.847316825,0.810364598,0.859923582
30044363,36.53819444,400,61,0.822649697,0.666666667,0.962997788,0.877352943,0.911484049
30044365,1.875694444,150,61,0.842399309,1,0.791926078,0.81352619,0.913229674
30044366,1.053472222,500,61,0.814733441,0.833333333,0.775117237,0.762127472,0.909858686
30044367,0.411111111,250,61,0.838988803,1,0.776731972,0.912357968,0.87855852
30044368,5.000694444,1150,61,0.843922081,0.5,0.797436696,0.85696395,0.950792711
30044369,0.097916667,50,68,0.702696968,1,0.852451572,0.746107399,0.786809411
30044370,2.09375,30,68,0.764279216,0.5,1.031909968,0.789535801,0.786347849
30044371,5.000694444,0,68,0.883248531,0.9,0.943789935,0.678438572,0.817255223
30044372,3.79375,200,68,0.763846006,0.333333333,0.87610652,0.940508013,0.988875739
30044373,5,0,68,0.877755817,0.461538462,0.894335317,0.909072984,0.822942604
30044374,4,3600,45,0.93072962,0.714285714,0.796946664,0.926305997,0.74614079
30044375,5.041666667,1200,68,0.834607534,0.666666667,0.713616735,0.907100942,0.903791813
30044376,7.9375,2200,68,0.890165533,0.75,0.739981817,0.912771349,0.812767968
30044377,2.891666667,755,66,0.938354842,0.857142857,0.836883738,0.832985508,0.876479561
30044378,6.99375,1500,68,0.659268772,0.777777778,0.869216833,0.832181168,0.911221034
30044379,4.999305556,1450,68,0.940947609,0.8,0.916705808,1.0076694,0.950305104
